COMMUNE;nomcom;CODE_REG;dist;long;lat;superficie;LIBEPCI;libuu2020;DEP;REG;emp;actifs;PTOT
44152;Sainte-Anne-sur-Brivet;52;43,07827376;-2,018690659;47,45184721;25,70947159;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;Sainte-Anne-sur-Brivet;Loire-Atlantique;Pays de la Loire;288,8376458;1398,056597;2986
44153;Saint-Aubin-des-Châteaux;52;52,96620634;-1,478729575;47,70564403;47,4277956;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;192,8954081;751,1929759;1815
44154;Saint-Brevin-les-Pins;52;45,55384812;-2,151593842;47,23803967;20,67771267;CC du Sud-Estuaire;Saint-Nazaire;Loire-Atlantique;Pays de la Loire;4750,849379;5179,456579;14605
44155;Saint-Colomban;52;22,97460132;-1,559060705;47,02514937;35,82767844;CC de Grand Lieu;Saint-Colomban;Loire-Atlantique;Pays de la Loire;417,6138129;1684,522761;3492
44156;Corcoué-sur-Logne;52;31,20763345;-1,600601996;46,95324556;49,96680838;CC Sud Retz Atlantique;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;724,9546583;1350;3061
44157;Saint-Étienne-de-Mer-Morte;52;34,34468998;-1,718307913;46,94527346;27,37103974;CC Sud Retz Atlantique;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;313,0519973;757,6276102;1749
44158;Saint-Étienne-de-Montluc;52;18,19535046;-1,784268715;47,2651128;57,11573666;CC Estuaire et Sillon;Saint-Étienne-de-Montluc;Loire-Atlantique;Pays de la Loire;2723,125756;3373,082881;7708
44159;Saint-Fiacre-sur-Maine;52;14,04323074;-1,415658492;47,14318755;5,599414225;CA Clisson Sèvre et Maine Agglo;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;189,2722528;593,6390859;1259
44161;Saint-Gildas-des-Bois;52;49,36501536;-2,060110551;47,50902985;33,18981592;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;Saint-Gildas-des-Bois;Loire-Atlantique;Pays de la Loire;1205,113541;1550,011456;3838
44162;Saint-Herblain;52;6,546709808;-1,634348032;47,22437621;29,52076222;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;41959,72268;19330,00077;48135
44163;Vair-sur-Loire;52;37,99149511;-1,110015026;47,40028054;49,52130347;CC du Pays d'Ancenis;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;987,4275663;2108,986146;4870
44164;Saint-Hilaire-de-Chaléons;52;29,25787187;-1,879836397;47,0958947;35,12499116;CA Pornic Agglo Pays de Retz;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;640,5885311;1125,941067;2367
44165;Saint-Hilaire-de-Clisson;52;25,94536549;-1,31657326;47,05958257;18,38152274;CA Clisson Sèvre et Maine Agglo;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;499,3534674;1077,049569;2367
44166;Saint-Jean-de-Boiseau;52;13,59739063;-1,719637086;47,19409153;11,31543585;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;659,4676499;2715;6101
44168;Saint-Joachim;52;54,66145854;-2,242965807;47,37216217;87,05821191;CA de la Région Nazairienne et de l'Estuaire (CARENE);Saint-Nazaire;Loire-Atlantique;Pays de la Loire;554,7503842;1635;4150
44169;Saint-Julien-de-Concelles;52;10,83725746;-1,406395378;47,24630163;33,10113827;CC Sèvre et Loire;Saint-Julien-de-Concelles;Loire-Atlantique;Pays de la Loire;2611,382915;3205,117072;7498
44170;Saint-Julien-de-Vouvantes;52;52,64628275;-1,229416618;47,65311843;25,5006619;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;256,6468928;412,7337619;989
44171;Saint-Léger-les-Vignes;52;15,93881838;-1,714036198;47,14296941;6,852325224;Nantes Métropole;Port-Saint-Père;Loire-Atlantique;Pays de la Loire;138,8547419;975,1437073;1972
44172;Sainte-Luce-sur-Loire;52;6,195599528;-1,472898771;47,25362303;11,32150833;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;6233,643735;7027,988609;15588
44173;Saint-Lumine-de-Clisson;52;21,95491703;-1,362981537;47,07964089;18,63087341;CA Clisson Sèvre et Maine Agglo;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;346,2563461;1010;2173
44174;Saint-Lumine-de-Coutais;52;23,92179455;-1,723537696;47,05253439;16,86692193;CC de Grand Lieu;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;221,9345423;1123,114824;2268
44175;Saint-Lyphard;52;61,53147272;-2,33524214;47,37816471;24,64793301;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);Saint-Lyphard;Loire-Atlantique;Pays de la Loire;744,8631538;2201,160776;4911
44176;Saint-Malo-de-Guersac;52;49,03593974;-2,17203643;47,35619824;15,10458195;CA de la Région Nazairienne et de l'Estuaire (CARENE);Saint-Nazaire;Loire-Atlantique;Pays de la Loire;201,6247115;1321,241169;3247
44178;Saint-Mars-de-Coutais;52;22,85324168;-1,752089287;47,07985197;35,45966039;CC Sud Retz Atlantique;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;413,4079581;1164,195971;2613
44179;Saint-Mars-du-Désert;52;15,97766093;-1,445303689;47,35719914;30,59554081;CC d'Erdre et Gesvres;Saint-Mars-du-Désert;Loire-Atlantique;Pays de la Loire;730,3814629;2392,887045;5203
44180;Vallons-de-l'Erdre;52;46,16586861;-1,140792355;47,54187677;191,1932366;CC du Pays d'Ancenis;Vallons-de-l'Erdre;Loire-Atlantique;Pays de la Loire;2688,319802;2916,486606;6605
44182;Saint-Michel-Chef-Chef;52;44,17711055;-2,127229009;47,17553678;25,19386497;CA Pornic Agglo Pays de Retz;Saint-Nazaire;Loire-Atlantique;Pays de la Loire;1087,897317;1925;5322
44183;Saint-Molf;52;67,61454223;-2,414889334;47,38822231;22,90450879;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;362,3336608;1205;2775
44184;Saint-Nazaire;52;53,52843163;-2,253946135;47,28026056;48,58813845;CA de la Région Nazairienne et de l'Estuaire (CARENE);Saint-Nazaire;Loire-Atlantique;Pays de la Loire;39151,88098;25972,94405;73139
44185;Saint-Nicolas-de-Redon;52;59,05252227;-2,056853034;47,63624042;22,27451871;CA Redon Agglomération;Redon;Loire-Atlantique;Pays de la Loire;1161,857086;1189,499373;3311
44186;Sainte-Pazanne;52;26,18720566;-1,818144358;47,08399377;41,19746943;CA Pornic Agglo Pays de Retz;Sainte-Pazanne;Loire-Atlantique;Pays de la Loire;1637,36982;3050;7112
44187;Saint-Père-en-Retz;52;39,1003312;-2,066047138;47,22538154;64,96449109;CC du Sud-Estuaire;Saint-Père-en-Retz;Loire-Atlantique;Pays de la Loire;1669,837219;1972,36631;4723
44188;Saint-Philbert-de-Grand-Lieu;52;20,75357308;-1,657113401;47,06029095;97,68479097;CC de Grand Lieu;Saint-Philbert-de-Grand-Lieu;Loire-Atlantique;Pays de la Loire;3024,435087;4255;9270
44189;Sainte-Reine-de-Bretagne;52;53,18606883;-2,1809301;47,4437502;19,44047041;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;236,7200505;979,7222266;2431
44190;Saint-Sébastien-sur-Loire;52;4,840379523;-1,499789701;47,20319585;11,12372049;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;6756,196325;12119,95589;28169
44192;Saint-Viaud;52;33,63980393;-1,993285687;47,24760136;31,58140935;CC du Sud-Estuaire;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;530,8466474;1160;2675
44193;Saint-Vincent-des-Landes;52;47,26467192;-1,504861349;47,65567992;33,4550725;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;242,4949095;582,4328784;1559
44194;Sautron;52;10,99499156;-1,680472487;47,27322694;17,74704485;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;2447,679213;3518,198713;8644
44195;Savenay;52;31,20278262;-1,918421156;47,3570647;25,6077652;CC Estuaire et Sillon;Savenay;Loire-Atlantique;Pays de la Loire;3038,164332;3819,331132;9250
44196;Sévérac;52;53,0087884;-2,066555803;47,55440254;22,4811724;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;151,5010303;564,8366191;1656
44197;Sion-les-Mines;52;55,38022108;-1,581099457;47,72918849;55,26115384;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;224,8260736;613,5522297;1664
44198;Les Sorinières;52;10,24874573;-1,520222606;47,1414646;13,22545447;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;3361,538426;3930,630819;8897
44199;Soudan;52;58,23967402;-1,290524085;47,72557046;53,44728193;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;646,5059262;869,5177302;2059
44200;Soulvache;52;65,98774874;-1,448070795;47,82120493;11,16042901;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;40,05929089;122,4778761;350
44201;Sucé-sur-Erdre;52;13,7413194;-1,519457036;47,35365472;41,69739856;CC d'Erdre et Gesvres;Sucé-sur-Erdre;Loire-Atlantique;Pays de la Loire;1058,972994;3125;7423
44202;Teillé;52;32,49386997;-1,287070741;47,4641559;29,20616434;CC du Pays d'Ancenis;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;390,7115897;795;1829
44203;Le Temple-de-Bretagne;52;21,199445;-1,790414002;47,32843863;1,685997143;CC Estuaire et Sillon;Vigneux-de-Bretagne;Loire-Atlantique;Pays de la Loire;249,3068352;955;2045
44204;Thouaré-sur-Loire;52;10,11213523;-1,431621759;47,27632542;13,08116026;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;3444,304521;4817,947263;10661
44205;Les Touches;52;26,17494135;-1,427568441;47,45235627;35,39341355;CC d'Erdre et Gesvres;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;501,0405535;1035,688704;2523
44206;Touvois;52;37,49754063;-1,679690279;46,9065013;36,36053036;CC Sud Retz Atlantique;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;319,3810356;686,715719;1892
44207;Trans-sur-Erdre;52;30,7817162;-1,363639062;47,47857994;22,82344815;CC du Pays d'Ancenis;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;226,8117182;412,7219267;1104
44208;Treffieux;52;42,4483524;-1,528318113;47,61314292;19,24479012;CC de Nozay;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;134,4868015;362,3920883;941
44209;Treillières;52;11,22480588;-1,625772871;47,31782168;29,61306761;CC d'Erdre et Gesvres;Treillières;Loire-Atlantique;Pays de la Loire;2928,706798;4595;9863
44210;Trignac;52;50,50401832;-2,20700003;47,3125325;13,69165173;CA de la Région Nazairienne et de l'Estuaire (CARENE);Saint-Nazaire;Loire-Atlantique;Pays de la Loire;3412,401448;3241,323633;8064
44211;La Turballe;52;72,12283241;-2,488310933;47,35082034;18,11594128;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);La Turballe;Loire-Atlantique;Pays de la Loire;1235,497369;1475,29176;4829
44212;Vallet;52;22,67830665;-1,261467557;47,17150984;58,23744864;CC Sèvre et Loire;Vallet;Loire-Atlantique;Pays de la Loire;3698,048787;4153,942382;9639
44213;Loireauxence;52;45,55354512;-1,027359049;47,43945331;118,4539527;CC du Pays d'Ancenis;Loireauxence;Loire-Atlantique;Pays de la Loire;2110,283966;3307,915818;7607
44214;Vay;52;36,89866246;-1,708104197;47,54534312;36,63763535;CC de Nozay;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;389,7087214;990;2080
44215;Vertou;52;9,865752988;-1,470522737;47,16037296;38,39077405;Nantes Métropole;Nantes;Loire-Atlantique;Pays de la Loire;9330,210848;11113,23142;26140
44216;Vieillevigne;52;30,56155942;-1,418817979;46,97130657;51,99962705;CA Clisson Sèvre et Maine Agglo;Vieillevigne;Loire-Atlantique;Pays de la Loire;1208,351794;1710;4085
44217;Vigneux-de-Bretagne;52;16,25841212;-1,720429486;47,31962315;53,26416435;CC d'Erdre et Gesvres;Vigneux-de-Bretagne;Loire-Atlantique;Pays de la Loire;2226,226039;2850,809622;6305
44218;Villepot;52;63,04712036;-1,284999889;47,77000533;20,68432853;CC Châteaubriant-Derval;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;192,9291877;326,6129032;696
44220;Vue;52;26,95342538;-1,900876333;47,19419739;20,04392587;CA Pornic Agglo Pays de Retz;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;133,5083255;845,6899115;1640
44221;La Chevallerais;52;28,68223655;-1,664931947;47,47718358;10,82726686;CC de la Région de Blain;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;145,5975199;800;1555
44222;La Roche-Blanche;52;38,10316721;-1,144358749;47,437734;15,08700945;CC du Pays d'Ancenis;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;83,41173994;546,0112812;1246
44223;Geneston;52;19,19675501;-1,526028576;47,05966129;8,532012376;CC de Grand Lieu;Geneston;Loire-Atlantique;Pays de la Loire;871,8407425;1567,403912;3725
44224;La Grigonnais;52;33,3324973;-1,679928235;47,51784422;21,68421064;CC de Nozay;Commune hors unité urbaine du département 44;Loire-Atlantique;Pays de la Loire;245,7985978;811,3734658;1732
49002;Allonnes;52;117,9338229;0,011112592;47,30347477;35,90650852;CA Saumur Val de Loire;Allonnes;Maine-et-Loire;Pays de la Loire;986,6937346;1272,173913;3028
49003;Tuffalun;52;91,91983996;-0,332019988;47,27405358;39,85134542;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;379,2609696;853,7263339;1789
49007;Angers;52;79,56372776;-0,556040569;47,4768065;44,59384175;CU Angers Loire Métropole;Angers;Maine-et-Loire;Pays de la Loire;85746,71595;56828,61135;158930
49008;Angrie;52;58,20944306;-0,968142834;47,57784069;41,15976923;CC Anjou Bleu Communauté;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;149,0807799;407,8091106;956
49009;Antoigné;52;108,4551253;-0,131764484;47,07847678;18,38760752;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;35;210;464
49010;Armaillé;52;61,82538999;-1,137864283;47,7134823;16,90313945;CC Anjou Bleu Communauté;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;34,83867259;129,184953;324
49011;Artannes-sur-Thouet;52;109,6662668;-0,096924242;47,20194068;6,350835991;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;26,96712605;175,6367838;446
49012;Aubigné-sur-Layon;52;81,23909519;-0,472931779;47,21240097;5,17837161;CC Loire Layon Aubance;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;55,28767272;170,9289617;379
49015;Avrillé;52;77,59517964;-0,600652762;47,50555399;15,85473328;CU Angers Loire Métropole;Angers;Maine-et-Loire;Pays de la Loire;4799,187471;5075,11108;14800
49017;Baracé;52;100,5344527;-0,357767525;47,64272608;13,52907513;CC Anjou Loir et Sarthe;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;115,1688365;233,2222609;610
49018;Baugé-en-Anjou;52;114,9832323;-0,102823415;47,56630656;270,5323202;CC Baugeois Vallée;Baugé-en-Anjou;Maine-et-Loire;Pays de la Loire;4063,167607;4623,049028;12090
49020;Beaucouzé;52;73,97555122;-0,63405499;47,47445129;17,65518015;CU Angers Loire Métropole;Angers;Maine-et-Loire;Pays de la Loire;7710,39007;2186,075998;5546
49021;Beaufort-en-Anjou;52;103,4757096;-0,210231573;47,44067486;41,28169602;CC Baugeois Vallée;Beaufort-en-Anjou;Maine-et-Loire;Pays de la Loire;2393,99938;2985,604712;7383
49022;Beaulieu-sur-Layon;52;72,19278815;-0,600035073;47,31871079;12,90047951;CC Loire Layon Aubance;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;622,3768773;655;1397
49023;Beaupréau-en-Mauges;52;44,8552636;-0,956609951;47,19714167;232,0559043;CA Mauges Communauté;Beaupréau-en-Mauges;Maine-et-Loire;Pays de la Loire;8016,662195;10336,1986;24135
49026;Bécon-les-Granits;52;63,81040259;-0,799038191;47,49953207;47,43394791;CC des Vallées du Haut-Anjou;Bécon-les-Granits;Maine-et-Loire;Pays de la Loire;605,918412;1300,932217;2879
49027;Bégrolles-en-Mauges;52;47,85196597;-0,931886893;47,13331327;14,96965839;CA du Choletais;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;246,1816199;1015,757531;2149
49028;Béhuard;52;69,31274364;-0,65423808;47,37651998;1,698207277;CU Angers Loire Métropole;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;34,85713336;40;131
49029;Blaison-Saint-Sulpice;52;89,58228565;-0,383857048;47,3920549;23,86561897;CC Loire Layon Aubance;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;157,560413;491,5635686;1321
49030;Blou;52;113,6603856;-0,053596485;47,36305494;21,98989619;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;106,7518941;484,1848617;1007
49035;Bouchemaine;52;72,86893501;-0,62712218;47,43076689;20,97274317;CU Angers Loire Métropole;Angers;Maine-et-Loire;Pays de la Loire;1319,018852;2774,163649;6915
49036;Bouillé-Ménard;52;71,16260333;-0,969364458;47,73810316;15,59636589;CC Anjou Bleu Communauté;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;57,83286728;275,7955606;771
49038;Bourg-l'Évêque;52;68,65931658;-1,014800206;47,73290439;5,096524259;CC Anjou Bleu Communauté;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;34,57027795;104,7008547;245
49041;Brain-sur-Allonnes;52;122,4602475;0,07105479;47,30569191;34,40725318;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;274,0381927;728,4684685;2074
49045;La Breille-les-Pins;52;123,7909759;0,083595307;47,35108482;27,33702089;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;119,4240763;164,6176216;614
49048;Briollay;52;87,85500897;-0,497931195;47,57639745;14,47397551;CU Angers Loire Métropole;Tiercé;Maine-et-Loire;Pays de la Loire;243,8872044;1360;3125
49050;Brissac Loire Aubance;52;87,28678729;-0,403310187;47,34574145;122,8181552;CC Loire Layon Aubance;Brissac Loire Aubance;Maine-et-Loire;Pays de la Loire;2960,234274;4938,268327;11125
49053;Brossay;52;100,8845669;-0,216255688;47,16803215;4,675415279;CA Saumur Val de Loire;Commune hors unité urbaine du département 49;Maine-et-Loire;Pays de la Loire;85,41049609;158,1;354
